ProjectHasId;-1;1;name=this
ProjectHasFile;1;2;basePath=/Users/msv/Documents/Research/code_analysis/,name=codeext.cc
ProjectHasFile;1;3;basePath=/Users/msv/Documents/Research/code_analysis/,name=model.hh
ProjectHasFile;1;4;basePath=/Users/msv/Documents/Research/code_analysis/,name=model.cc
ProjectHasFile;1;5;basePath=/Users/msv/Documents/Research/code_analysis/,name=stringstuff.hh
ProjectHasFile;1;6;basePath=/Users/msv/Documents/Research/code_analysis/,name=stringstuff.cc
FileDeclaresClass;3;11;name=ModelNode
ClassContainsAttribute;11;14;class=ModelNode,name=target
ClassContainsAttribute;11;15;class=ModelNode,name=args
ClassContainsMethod;11;16;class=ModelNode,name=setId
ClassContainsMethod;11;17;class=ModelNode,name=getCursor
ClassContainsAttribute;19;20;class=Model,name=myConfig
FileDeclaresClass;3;19;name=Model
ClassContainsAttribute;11;18;class=ModelNode,name=myCursor
ClassContainsAttribute;19;22;class=Model,name=myCounter
ClassContainsMethod;19;29;class=Model,name=getNodes
ClassContainsAttribute;19;21;class=Model,name=myNodes
ClassContainsMethod;19;25;class=Model,name=~Model
ClassContainsMethod;19;31;class=Model,name=filterByTarget
ClassContainsMethod;19;32;class=Model,name=filterByType
ClassContainsMethod;19;33;class=Model,name=filterByArg
ClassContainsMethod;19;34;class=Model,name=debugPrint
ClassContainsMethod;19;30;class=Model,name=filterBySource
ClassContainsMethod;19;28;class=Model,name=add
ClassContainsMethod;19;23;class=Model,name=Model
ClassContainsMethod;19;24;class=Model,name=Model
ClassContainsAttribute;11;12;class=ModelNode,name=type
ClassContainsAttribute;11;13;class=ModelNode,name=source
ClassContainsMethod;19;26;class=Model,name=populate
ClassContainsMethod;19;27;class=Model,name=save
FileDeclaresClass;5;43;name=StringStuff
ClassContainsMethod;11;36;class=ModelNode,name=ModelNode
ClassContainsMethod;11;35;class=ModelNode,name=ModelNode
ClassContainsMethod;11;37;class=ModelNode,name=~ModelNode
ClassContainsMethod;11;38;class=ModelNode,name=operator<
ClassContainsMethod;11;39;class=ModelNode,name=toString
ClassContainsMethod;11;40;class=ModelNode,name=getArg
ClassContainsMethod;11;41;class=ModelNode,name=setArg
ClassContainsMethod;11;42;class=ModelNode,name=parseArgs
FunctionCallsFunction;8;-1;count=1,target=operator++
FunctionCallsFunction;8;32;count=1,target=filterByType
ClassContainsMethod;43;44;class=StringStuff,name=StringStuff
ClassContainsMethod;43;45;class=StringStuff,name=strSplit
ClassContainsMethod;43;46;class=StringStuff,name=rtrim
ClassContainsMethod;43;47;class=StringStuff,name=ltrim
FunctionCallsFunction;8;-1;count=1,target="operator!="
ClassContainsMethod;43;48;class=StringStuff,name=lrtrim
FunctionCallsFunction;9;32;count=2,target=filterByType
FunctionCallsFunction;8;-1;count=1,target=extractDeclarations
FunctionCallsFunction;7;32;count=1,target=filterByType
FunctionCallsFunction;9;-1;count=1,target=print
FunctionCallsFunction;9;-1;count=1,target="operator!="
FunctionCallsFunction;9;-1;count=1,target=operator++
FunctionCallsFunction;9;-1;count=1,target=parseFunction
FunctionCallsFunction;9;-1;count=1,target=print
FunctionCallsFunction;9;-1;count=1,target="operator!="
FunctionCallsFunction;9;-1;count=1,target=operator++
FunctionCallsFunction;9;-1;count=1,target=parseFunction
FunctionCallsFunction;10;-1;count=1,target=setLevel
FunctionCallsFunction;7;-1;count=1,target=size
FunctionCallsFunction;7;28;count=2,target=add
FunctionCallsFunction;10;-1;count=1,target=print
FunctionCallsFunction;10;-1;count=1,target=debugPrint
FunctionCallsFunction;35;-1;count=1,target="operator="
FunctionCallsFunction;31;-1;count=1,target=operator++
FunctionCallsFunction;7;-1;count=1,target=getList
FunctionCallsFunction;7;-1;count=1,target="operator!="
FunctionCallsFunction;7;-1;count=1,target=operator++
FunctionCallsFunction;7;-1;count=1,target=FileNode
FunctionCallsFunction;10;-1;count=1,target=print
FunctionCallsFunction;10;-1;count=1,target=print
FunctionCallsFunction;10;-1;count=1,target=print
FunctionCallsFunction;10;27;count=1,target=save
FunctionCallsFunction;10;-1;count=1,target=print
FunctionCallsFunction;10;-1;count=1,target=print
FunctionCallsFunction;10;-1;count=1,target=getParsers
FunctionCallsFunction;10;-1;count=1,target="operator=="
FunctionCallsFunction;10;-1;count=1,target=print
FunctionCallsFunction;10;-1;count=1,target=print
FunctionCallsFunction;10;26;count=1,target=populate
FunctionCallsFunction;10;-1;count=1,target=print
FunctionCallsFunction;10;7;count=1,target=addBasics
FunctionCallsFunction;10;-1;count=1,target=print
FunctionCallsFunction;10;8;count=1,target=addDeclarations
FunctionCallsFunction;10;-1;count=1,target=print
FunctionCallsFunction;10;9;count=1,target=startParsing
FunctionCallsFunction;10;-1;count=1,target="operator!="
FunctionCallsFunction;31;-1;count=1,target="operator!="
FunctionCallsFunction;29;-1;count=1,target=insert
FunctionCallsFunction;25;-1;count=1,target=print
FunctionCallsFunction;31;-1;count=1,target=insert
FunctionCallsFunction;31;-1;count=1,target=swap
FunctionCallsFunction;32;-1;count=1,target="operator!="
FunctionCallsFunction;32;-1;count=1,target=operator++
FunctionCallsFunction;32;-1;count=1,target="operator=="
FunctionCallsFunction;32;-1;count=1,target=insert
FunctionCallsFunction;32;-1;count=1,target=swap
FunctionCallsFunction;33;-1;count=1,target="operator!="
FunctionCallsFunction;33;-1;count=1,target=operator++
FunctionCallsFunction;33;-1;count=1,target="operator=="
FunctionCallsFunction;33;-1;count=1,target=insert
FunctionCallsFunction;33;-1;count=1,target=swap
FunctionCallsFunction;34;-1;count=1,target="operator!="
FunctionCallsFunction;34;-1;count=1,target=operator++
FunctionCallsFunction;34;-1;count=1,target=print
FunctionCallsFunction;30;-1;count=1,target="operator!="
FunctionCallsFunction;30;-1;count=1,target=operator++
FunctionCallsFunction;30;-1;count=1,target=insert
FunctionCallsFunction;30;-1;count=1,target=swap
FunctionCallsFunction;28;16;count=1,target=setId
FunctionCallsFunction;28;-1;count=1,target=print
FunctionCallsFunction;28;-1;count=1,target=insert
FunctionCallsFunction;26;-1;count=1,target=setName
FunctionCallsFunction;26;-1;count=1,target=size
FunctionCallsFunction;26;-1;count=1,target=getLine
FunctionCallsFunction;26;-1;count=1,target=size
FunctionCallsFunction;26;-1;count=1,target=print
FunctionCallsFunction;26;-1;count=1,target=push_back
FunctionCallsFunction;26;-1;count=1,target=insert
FunctionCallsFunction;26;-1;count=1,target=print
FunctionCallsFunction;26;-1;count=1,target=getLine
FunctionCallsFunction;27;-1;count=1,target=setName
FunctionCallsFunction;27;-1;count=1,target="operator!="
FunctionCallsFunction;27;-1;count=1,target=operator++
FunctionCallsFunction;27;-1;count=1,target=writeLine
FunctionCallsFunction;39;-1;count=1,target=operator<<
FunctionCallsFunction;39;-1;count=1,target=operator<<
FunctionCallsFunction;39;-1;count=1,target=operator<<
FunctionCallsFunction;41;-1;count=1,target=find
FunctionCallsFunction;40;-1;count=1,target="operator=="
FunctionCallsFunction;36;-1;count=1,target="operator="
FunctionCallsFunction;36;42;count=1,target=parseArgs
FunctionCallsFunction;37;-1;count=1,target=print
FunctionCallsFunction;38;-1;count=1,target="operator=="
FunctionCallsFunction;39;-1;count=1,target="operator!="
FunctionCallsFunction;39;-1;count=1,target="operator!="
FunctionCallsFunction;40;-1;count=1,target=operator[]
FunctionCallsFunction;40;-1;count=1,target=operator[]
FunctionCallsFunction;40;-1;count=1,target=erase
FunctionCallsFunction;40;-1;count=1,target=erase
FunctionCallsFunction;42;45;count=2,target=strSplit
FunctionCallsFunction;41;-1;count=1,target=insert
FunctionCallsFunction;42;-1;count=1,target="operator!="
FunctionCallsFunction;42;-1;count=1,target=print
FunctionCallsFunction;45;-1;count=1,target=push_back
FunctionCallsFunction;45;-1;count=1,target=length
FunctionCallsFunction;41;-1;count=1,target=append
FunctionCallsFunction;41;-1;count=1,target="operator="
FunctionCallsFunction;42;-1;count=1,target="operator!="
FunctionCallsFunction;42;-1;count=1,target=operator++
FunctionCallsFunction;42;-1;count=1,target=operator++
FunctionCallsFunction;42;-1;count=1,target="operator!="
FunctionCallsFunction;42;-1;count=1,target="operator="
FunctionCallsFunction;42;-1;count=1,target="operator="
FunctionCallsFunction;45;-1;count=1,target=print
FunctionCallsFunction;45;-1;count=1,target=find_first_of
FunctionCallsFunction;45;-1;count=1,target=find_first_of
FunctionCallsFunction;45;-1;count=1,target=find_first_of
FunctionCallsFunction;45;-1;count=1,target=find_first_of
FunctionCallsFunction;45;-1;count=1,target=push_back
FileDeclaresFunction;2;8;name=addDeclarations
FileDeclaresFunction;2;9;name=startParsing
FileDeclaresFunction;2;7;name=addBasics
FileDeclaresFunction;2;10;name=main
